new_trial.started,new_trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,continue_from_intro.keys,continue_from_intro.rt,continue_from_intro.duration,frame0_2.started,frame0_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ending.started,ending.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction,action,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,683.177,683.6362,space,0.421,,683.6364,716.5509,space,32.8696,,716.551,717.0835,y,0.502,,0,19,19,30,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, if location of object 3 equal location of object 4 , then location of object 1 not equal bottom right and location of object 2 equal location of object 5 , else location of object 6 not equal top left ?",true,./for_xx/trial2/frames/epoch0.png,./for_xx/trial2/frames/epoch1.png,./for_xx/trial2/frames/epoch2.png,./for_xx/trial2/frames/epoch3.png,./for_xx/trial2/frames/epoch4.png,./for_xx/trial2/frames/epoch5.png,./for_xx/trial2/frames/epoch6.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,717.0939,717.9848,space,0.8747,,717.9849,736.2539,space,18.2289,,736.2539,736.8554,n,0.5846,,0,20,20,7,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 3 equal object of object 2 and object of object 4 not equal object of object 6 , then object of object 7 not equal object of object 8 , else object of object 5 not equal object of object 1 ?",false,./for_xx/trial205/frames/epoch0.png,./for_xx/trial205/frames/epoch1.png,./for_xx/trial205/frames/epoch2.png,./for_xx/trial205/frames/epoch3.png,./for_xx/trial205/frames/epoch4.png,./for_xx/trial205/frames/epoch5.png,./for_xx/trial205/frames/epoch6.png,./for_xx/trial205/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,736.8647,737.3219,space,0.4215,,737.3219,753.4302,space,16.0849,,753.4303,753.9341,n,0.4912,,0,21,21,26,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 7 equal object of object 1 , then object of object 3 not equal object of object 5 or object of object 4 equal object of object 8 , else object of object 6 not equal object of object 2 ?",false,./for_xx/trial200/frames/epoch0.png,./for_xx/trial200/frames/epoch1.png,./for_xx/trial200/frames/epoch2.png,./for_xx/trial200/frames/epoch3.png,./for_xx/trial200/frames/epoch4.png,./for_xx/trial200/frames/epoch5.png,./for_xx/trial200/frames/epoch6.png,./for_xx/trial200/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,753.9435,754.3645,space,0.3887,,754.3646,791.1491,space,36.7417,,791.1492,791.683,y,0.5034,,0,22,22,34,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, delay, observe object 5, if category of object 3 equal cars , then category of object 4 equal tables or location of object 5 not equal location of object 2 , else location of object 1 equal top left ?",true,./for_xx/trial318/frames/epoch0.png,./for_xx/trial318/frames/epoch1.png,./for_xx/trial318/frames/epoch2.png,./for_xx/trial318/frames/epoch3.png,./for_xx/trial318/frames/epoch4.png,./for_xx/trial318/frames/epoch5.png,./for_xx/trial318/frames/epoch6.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,791.695,792.0145,space,0.2953,,792.0146,807.2608,space,15.1985,,807.2609,807.7927,y,0.507099999,,0,23,23,25,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if location of object 1 equal location of object 4 , then location of object 5 not equal bottom left , else location of object 6 equal location of object 3 or location of object 2 equal top left ?",true,./for_xx/trial4/frames/epoch0.png,./for_xx/trial4/frames/epoch1.png,./for_xx/trial4/frames/epoch2.png,./for_xx/trial4/frames/epoch3.png,./for_xx/trial4/frames/epoch4.png,./for_xx/trial4/frames/epoch5.png,./for_xx/trial4/frames/epoch6.png,./for_xx/nullframe.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,807.8028,808.2938,space,0.46,,808.2938,834.0062,space,25.6818,,834.0062,834.4394,n,0.4235,,0,24,24,14,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 2 equal object of object 3 , then category of object 6 not equal lighting and object of object 1 not equal object of object 4 , else category of object 7 equal category of object 5 ?",false,./for_xx/trial307/frames/epoch0.png,./for_xx/trial307/frames/epoch1.png,./for_xx/trial307/frames/epoch2.png,./for_xx/trial307/frames/epoch3.png,./for_xx/trial307/frames/epoch4.png,./for_xx/trial307/frames/epoch5.png,./for_xx/trial307/frames/epoch6.png,./for_xx/trial307/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,834.4483,834.7025,space,0.2221,,834.7025,860.5511,space,25.8042,,860.5511,861.1166,y,0.5569,,0,25,25,29,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 not equal object of object 1 , then object of object 3 not equal object of object 5 and object of object 4 not equal object of object 7 , else object of object 2 equal object of object 6 ?",true,./for_xx/trial206/frames/epoch0.png,./for_xx/trial206/frames/epoch1.png,./for_xx/trial206/frames/epoch2.png,./for_xx/trial206/frames/epoch3.png,./for_xx/trial206/frames/epoch4.png,./for_xx/trial206/frames/epoch5.png,./for_xx/trial206/frames/epoch6.png,./for_xx/trial206/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,861.1248,861.4125,space,0.2785,,861.4125,877.3614,space,15.9294,,877.3615,877.7938,n,0.4055,,0,26,26,10,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 3 equal object of object 5 , then location of object 2 not equal location of object 1 and category of object 6 not equal category of object 4 , else location of object 8 not equal location of object 7 ?",false,./for_xx/trial315/frames/epoch0.png,./for_xx/trial315/frames/epoch1.png,./for_xx/trial315/frames/epoch2.png,./for_xx/trial315/frames/epoch3.png,./for_xx/trial315/frames/epoch4.png,./for_xx/trial315/frames/epoch5.png,./for_xx/trial315/frames/epoch6.png,./for_xx/trial315/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,877.8034,878.2908,space,0.4483,,878.2908,898.4384,space,20.115,,898.4384,898.8042,n,0.355200001,,0,27,27,28,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 7 equal top right , then location of object 3 equal location of object 5 and location of object 4 equal location of object 2 , else location of object 1 not equal location of object 6 ?",false,./for_xx/trial3/frames/epoch0.png,./for_xx/trial3/frames/epoch1.png,./for_xx/trial3/frames/epoch2.png,./for_xx/trial3/frames/epoch3.png,./for_xx/trial3/frames/epoch4.png,./for_xx/trial3/frames/epoch5.png,./for_xx/trial3/frames/epoch6.png,./for_xx/trial3/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,898.8141,899.2339,space,0.4078,,899.2339,937.69,space,38.4096,,937.69,938.289,y,0.5729,,0,28,28,42,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if category of object 4 not equal category of object 2 and object of object 5 not equal object of object 6 , then object of object 3 not equal object of object 1 , else object of object 8 not equal object of object 7 ?",true,./for_xx/trial304/frames/epoch0.png,./for_xx/trial304/frames/epoch1.png,./for_xx/trial304/frames/epoch2.png,./for_xx/trial304/frames/epoch3.png,./for_xx/trial304/frames/epoch4.png,./for_xx/trial304/frames/epoch5.png,./for_xx/trial304/frames/epoch6.png,./for_xx/trial304/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,938.2994,938.7541,space,0.422900001,,938.7542,978.7128,space,39.9093,,978.7129,979.279,y,0.5372,,0,29,29,11,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 7 not equal object of object 3 and location of object 6 not equal location of object 4 , then category of object 1 not equal category of object 2 , else category of object 5 equal benches ?",true,./for_xx/trial312/frames/epoch0.png,./for_xx/trial312/frames/epoch1.png,./for_xx/trial312/frames/epoch2.png,./for_xx/trial312/frames/epoch3.png,./for_xx/trial312/frames/epoch4.png,./for_xx/trial312/frames/epoch5.png,./for_xx/trial312/frames/epoch6.png,./for_xx/trial312/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,979.2888,979.7425,space,0.4382,,979.7426,1003.5237,space,23.7406,,1003.5239,1004.1874,n,0.6372,,0,30,30,27,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 8 not equal object of object 1 , then object of object 6 not equal object of object 2 , else object of object 3 equal object of object 5 and object of object 4 not equal object of object 7 ?",false,./for_xx/trial207/frames/epoch0.png,./for_xx/trial207/frames/epoch1.png,./for_xx/trial207/frames/epoch2.png,./for_xx/trial207/frames/epoch3.png,./for_xx/trial207/frames/epoch4.png,./for_xx/trial207/frames/epoch5.png,./for_xx/trial207/frames/epoch6.png,./for_xx/trial207/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1004.1969,1004.6899,space,0.4553,,1004.6899,1087.9366,space,83.2024,,1087.9366,1088.3702,y,0.4237,,0,31,31,16,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 6 not equal category of object 5 and location of object 3 equal bottom right , then object of object 1 equal object of object 2 , else location of object 4 equal top left ?",true,./for_xx/trial309/frames/epoch0.png,./for_xx/trial309/frames/epoch1.png,./for_xx/trial309/frames/epoch2.png,./for_xx/trial309/frames/epoch3.png,./for_xx/trial309/frames/epoch4.png,./for_xx/trial309/frames/epoch5.png,./for_xx/trial309/frames/epoch6.png,./for_xx/trial309/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1088.3821,1089.5698,space,1.1774,,1089.5699,1118.2856,space,28.6685,,1118.2857,1118.6535,n,0.333,,0,32,32,4,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 4 not equal object of object 2 and object of object 5 not equal object of object 8 , then object of object 7 equal object of object 6 , else object of object 1 not equal object of object 3 ?",false,./for_xx/trial203/frames/epoch0.png,./for_xx/trial203/frames/epoch1.png,./for_xx/trial203/frames/epoch2.png,./for_xx/trial203/frames/epoch3.png,./for_xx/trial203/frames/epoch4.png,./for_xx/trial203/frames/epoch5.png,./for_xx/trial203/frames/epoch6.png,./for_xx/trial203/frames/epoch7.png
,,,,,Motahareh,001,2024-02-15_11h18.07.726,iwisdm_med_pcy,2023.2.3,MacIntel,30.03003003,1118.6631,1119.0528,space,0.3536,,1119.0528,1244.4485,space,125.3613,,1244.4486,1244.8483,y,0.3692,,0,33,33,12,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 4 equal location of object 3 , then object of object 1 not equal object of object 7 or location of object 2 equal top left , else category of object 6 equal category of object 5 ?",true,./for_xx/trial313/frames/epoch0.png,./for_xx/trial313/frames/epoch1.png,./for_xx/trial313/frames/epoch2.png,./for_xx/trial313/frames/epoch3.png,./for_xx/trial313/frames/epoch4.png,./for_xx/trial313/frames/epoch5.png,./for_xx/trial313/frames/epoch6.png,./for_xx/trial313/frames/epoch7.png
