new_trial.started,new_trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,continue_from_intro.keys,continue_from_intro.rt,continue_from_intro.duration,frame0_2.started,frame0_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,ending.started,ending.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,instruction,action,frame0,frame1,frame2,frame3,frame4,frame5,frame6,frame7
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,460.577,463.2,space,2.601,,463.2,479.8,space,16.578,,479.801,480.404,y,0.599,,0,9,9,25,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if location of object 1 equal location of object 4 , then location of object 5 not equal bottom left , else location of object 6 equal location of object 3 or location of object 2 equal top left ?",true,./for_xx/trial4/frames/epoch0.png,./for_xx/trial4/frames/epoch1.png,./for_xx/trial4/frames/epoch2.png,./for_xx/trial4/frames/epoch3.png,./for_xx/trial4/frames/epoch4.png,./for_xx/trial4/frames/epoch5.png,./for_xx/trial4/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,480.407,480.939,space,0.508,,480.939,545.663,space,64.699,,545.663,546.193,n,0.524,,0,10,10,31,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 1 equal location of object 5 or location of object 3 equal bottom right , then location of object 7 not equal location of object 6 , else location of object 2 not equal location of object 4 ?",false,./for_xx/trial5/frames/epoch0.png,./for_xx/trial5/frames/epoch1.png,./for_xx/trial5/frames/epoch2.png,./for_xx/trial5/frames/epoch3.png,./for_xx/trial5/frames/epoch4.png,./for_xx/trial5/frames/epoch5.png,./for_xx/trial5/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,546.196,546.489,space,0.265,,546.489,576.292,space,29.777,,576.292,576.709,n,0.409,,0,11,11,35,1,"observe object 1, observe object 2, observe object 3, observe object 4, delay, observe object 5, observe object 6, observe object 7, if category of object 2 not equal benches , then category of object 1 equal category of object 6 , else object of object 3 equal object of object 5 and location of object 4 not equal location of object 7 ?",false,./for_xx/trial311/frames/epoch0.png,./for_xx/trial311/frames/epoch1.png,./for_xx/trial311/frames/epoch2.png,./for_xx/trial311/frames/epoch3.png,./for_xx/trial311/frames/epoch4.png,./for_xx/trial311/frames/epoch5.png,./for_xx/trial311/frames/epoch6.png,./for_xx/trial311/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,576.711,577.145,space,0.406,,577.145,625.374,space,48.204,,625.374,625.784,y,0.403,,0,12,12,5,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 7 equal location of object 2 or location of object 8 equal location of object 4 , then location of object 3 equal location of object 1 , else location of object 6 equal location of object 5 ?",true,./for_xx/trial6/frames/epoch0.png,./for_xx/trial6/frames/epoch1.png,./for_xx/trial6/frames/epoch2.png,./for_xx/trial6/frames/epoch3.png,./for_xx/trial6/frames/epoch4.png,./for_xx/trial6/frames/epoch5.png,./for_xx/trial6/frames/epoch6.png,./for_xx/trial6/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,625.787,626.409,space,0.595,,626.41,680.778,space,54.341,,680.779,681.464,n,0.679,,0,13,13,15,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 5 equal object of object 1 , then category of object 2 not equal cars , else object of object 7 not equal object of object 4 and object of object 3 not equal object of object 6 ?",false,./for_xx/trial300/frames/epoch0.png,./for_xx/trial300/frames/epoch1.png,./for_xx/trial300/frames/epoch2.png,./for_xx/trial300/frames/epoch3.png,./for_xx/trial300/frames/epoch4.png,./for_xx/trial300/frames/epoch5.png,./for_xx/trial300/frames/epoch6.png,./for_xx/trial300/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,681.467,681.992,space,0.497,,681.992,696.271,space,14.255,,696.271,696.862,y,0.586,,0,14,14,12,1,"observe object 1, observe object 2, delay, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 4 equal location of object 3 , then object of object 1 not equal object of object 7 or location of object 2 equal top left , else category of object 6 equal category of object 5 ?",true,./for_xx/trial313/frames/epoch0.png,./for_xx/trial313/frames/epoch1.png,./for_xx/trial313/frames/epoch2.png,./for_xx/trial313/frames/epoch3.png,./for_xx/trial313/frames/epoch4.png,./for_xx/trial313/frames/epoch5.png,./for_xx/trial313/frames/epoch6.png,./for_xx/trial313/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,696.863,697.315,space,0.432,,697.315,751.995,space,54.657,,751.995,752.517,n,0.513,,0,15,15,36,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, observe object 7, if category of object 2 not equal category of object 7 , then object of object 1 equal object of object 3 , else object of object 4 equal object of object 5 and category of object 6 not equal benches ?",false,./for_xx/trial316/frames/epoch0.png,./for_xx/trial316/frames/epoch1.png,./for_xx/trial316/frames/epoch2.png,./for_xx/trial316/frames/epoch3.png,./for_xx/trial316/frames/epoch4.png,./for_xx/trial316/frames/epoch5.png,./for_xx/trial316/frames/epoch6.png,./for_xx/trial316/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,752.519,753.147,space,0.6,,753.147,778.416,space,25.243,,778.416,778.831,y,0.41,,0,16,16,21,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 5 not equal tables , then category of object 1 equal boats or category of object 3 not equal category of object 2 , else category of object 4 equal category of object 6 ?",true,./for_xx/trial105/frames/epoch0.png,./for_xx/trial105/frames/epoch1.png,./for_xx/trial105/frames/epoch2.png,./for_xx/trial105/frames/epoch3.png,./for_xx/trial105/frames/epoch4.png,./for_xx/trial105/frames/epoch5.png,./for_xx/trial105/frames/epoch6.png,./for_xx/trial105/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,778.833,779.249,space,0.387,,779.249,791.104,space,11.829,,791.104,791.415,n,0.305,,0,17,17,41,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 3 not equal planes , then category of object 2 equal category of object 5 and category of object 7 not equal category of object 4 , else category of object 6 equal category of object 1 ?",false,./for_xx/trial109/frames/epoch0.png,./for_xx/trial109/frames/epoch1.png,./for_xx/trial109/frames/epoch2.png,./for_xx/trial109/frames/epoch3.png,./for_xx/trial109/frames/epoch4.png,./for_xx/trial109/frames/epoch5.png,./for_xx/trial109/frames/epoch6.png,./for_xx/trial109/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,791.415,791.881,space,0.445,,791.881,826.131,space,34.223,,826.131,826.456,y,0.317,,0,18,18,17,1,"observe object 1, observe object 2, observe object 3, delay, observe object 4, observe object 5, observe object 6, observe object 7, if category of object 6 not equal category of object 7 or category of object 2 equal tables , then category of object 5 not equal category of object 4 , else category of object 1 not equal category of object 3 ?",true,./for_xx/trial104/frames/epoch0.png,./for_xx/trial104/frames/epoch1.png,./for_xx/trial104/frames/epoch2.png,./for_xx/trial104/frames/epoch3.png,./for_xx/trial104/frames/epoch4.png,./for_xx/trial104/frames/epoch5.png,./for_xx/trial104/frames/epoch6.png,./for_xx/trial104/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,826.458,826.644,space,0.16,,826.644,843.375,space,16.705,,843.375,843.7,y,0.32,,0,19,19,20,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 5 equal location of object 6 and object of object 3 equal object of object 2 , then category of object 7 equal couches , else object of object 1 not equal object of object 4 ?",true,./for_xx/trial308/frames/epoch0.png,./for_xx/trial308/frames/epoch1.png,./for_xx/trial308/frames/epoch2.png,./for_xx/trial308/frames/epoch3.png,./for_xx/trial308/frames/epoch4.png,./for_xx/trial308/frames/epoch5.png,./for_xx/trial308/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,843.703,843.965,space,0.238,,843.965,867.509,space,23.521,,867.51,867.87,y,0.355,,0,20,20,30,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, if location of object 3 equal location of object 4 , then location of object 1 not equal bottom right and location of object 2 equal location of object 5 , else location of object 6 not equal top left ?",true,./for_xx/trial2/frames/epoch0.png,./for_xx/trial2/frames/epoch1.png,./for_xx/trial2/frames/epoch2.png,./for_xx/trial2/frames/epoch3.png,./for_xx/trial2/frames/epoch4.png,./for_xx/trial2/frames/epoch5.png,./for_xx/trial2/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,867.87,868.059,space,0.168,,868.059,914.057,space,45.974,,914.057,914.403,n,0.338,,0,21,21,14,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if object of object 2 equal object of object 3 , then category of object 6 not equal lighting and object of object 1 not equal object of object 4 , else category of object 7 equal category of object 5 ?",false,./for_xx/trial307/frames/epoch0.png,./for_xx/trial307/frames/epoch1.png,./for_xx/trial307/frames/epoch2.png,./for_xx/trial307/frames/epoch3.png,./for_xx/trial307/frames/epoch4.png,./for_xx/trial307/frames/epoch5.png,./for_xx/trial307/frames/epoch6.png,./for_xx/trial307/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,914.406,914.787,space,0.352,,914.787,926.134,space,11.321,,926.134,926.454,n,0.315,,0,22,22,33,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 2 equal object of object 8 , then object of object 5 equal object of object 6 and object of object 3 equal object of object 4 , else object of object 1 equal object of object 7 ?",false,./for_xx/trial208/frames/epoch0.png,./for_xx/trial208/frames/epoch1.png,./for_xx/trial208/frames/epoch2.png,./for_xx/trial208/frames/epoch3.png,./for_xx/trial208/frames/epoch4.png,./for_xx/trial208/frames/epoch5.png,./for_xx/trial208/frames/epoch6.png,./for_xx/trial208/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,926.454,926.579,space,0.1,,926.579,944.346,space,17.74,,944.346,944.695,y,0.343,,0,23,23,10,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 3 equal object of object 5 , then location of object 2 not equal location of object 1 and category of object 6 not equal category of object 4 , else location of object 8 not equal location of object 7 ?",false,./for_xx/trial315/frames/epoch0.png,./for_xx/trial315/frames/epoch1.png,./for_xx/trial315/frames/epoch2.png,./for_xx/trial315/frames/epoch3.png,./for_xx/trial315/frames/epoch4.png,./for_xx/trial315/frames/epoch5.png,./for_xx/trial315/frames/epoch6.png,./for_xx/trial315/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,944.698,944.874,space,0.15,,944.874,1017.829,space,72.927,,1017.829,1018.272,y,0.434,,0,24,24,42,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if category of object 4 not equal category of object 2 and object of object 5 not equal object of object 6 , then object of object 3 not equal object of object 1 , else object of object 8 not equal object of object 7 ?",true,./for_xx/trial304/frames/epoch0.png,./for_xx/trial304/frames/epoch1.png,./for_xx/trial304/frames/epoch2.png,./for_xx/trial304/frames/epoch3.png,./for_xx/trial304/frames/epoch4.png,./for_xx/trial304/frames/epoch5.png,./for_xx/trial304/frames/epoch6.png,./for_xx/trial304/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1018.276,1018.396,space,0.096,,1018.396,1035.267,space,16.846,,1035.267,1035.557,n,0.286,,0,25,25,8,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 7 equal location of object 1 , then location of object 5 equal location of object 6 or location of object 3 equal location of object 4 , else location of object 2 equal top right ?",false,./for_xx/trial1/frames/epoch0.png,./for_xx/trial1/frames/epoch1.png,./for_xx/trial1/frames/epoch2.png,./for_xx/trial1/frames/epoch3.png,./for_xx/trial1/frames/epoch4.png,./for_xx/trial1/frames/epoch5.png,./for_xx/trial1/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1035.558,1035.69,space,0.108,,1035.69,1055.305,space,19.592,,1055.305,1055.589,n,0.276,,0,26,26,3,1,"observe object 1, observe object 2, observe object 3, observe object 4, delay, observe object 5, observe object 6, observe object 7, if location of object 6 not equal location of object 7 , then location of object 5 equal top right , else location of object 2 not equal location of object 3 or location of object 1 equal location of object 4 ?",false,./for_xx/trial7/frames/epoch0.png,./for_xx/trial7/frames/epoch1.png,./for_xx/trial7/frames/epoch2.png,./for_xx/trial7/frames/epoch3.png,./for_xx/trial7/frames/epoch4.png,./for_xx/trial7/frames/epoch5.png,./for_xx/trial7/frames/epoch6.png,./for_xx/trial7/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1055.591,1056.005,space,0.394,,1056.005,1071.708,space,15.679,,1071.708,1071.883,n,0.168,,0,27,27,19,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 3 not equal boats , then category of object 6 not equal category of object 5 , else category of object 4 equal category of object 1 and category of object 2 not equal tables ?",false,./for_xx/trial102/frames/epoch0.png,./for_xx/trial102/frames/epoch1.png,./for_xx/trial102/frames/epoch2.png,./for_xx/trial102/frames/epoch3.png,./for_xx/trial102/frames/epoch4.png,./for_xx/trial102/frames/epoch5.png,./for_xx/trial102/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1071.883,1072.111,space,0.208,,1072.112,1099.831,space,27.696,,1099.832,1100.129,n,0.293,,0,28,28,9,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, if location of object 6 not equal location of object 5 , then location of object 3 equal top left or location of object 2 not equal location of object 1 , else location of object 4 not equal location of object 7 ?",false,./for_xx/trial8/frames/epoch0.png,./for_xx/trial8/frames/epoch1.png,./for_xx/trial8/frames/epoch2.png,./for_xx/trial8/frames/epoch3.png,./for_xx/trial8/frames/epoch4.png,./for_xx/trial8/frames/epoch5.png,./for_xx/trial8/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1100.132,1100.282,space,0.126,,1100.282,1114.973,space,14.666,,1114.973,1115.228,n,0.247,,0,29,29,22,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, delay, observe object 6, observe object 7, if category of object 3 equal category of object 2 , then object of object 1 not equal object of object 5 , else category of object 7 equal couches and object of object 4 not equal object of object 6 ?",false,./for_xx/trial301/frames/epoch0.png,./for_xx/trial301/frames/epoch1.png,./for_xx/trial301/frames/epoch2.png,./for_xx/trial301/frames/epoch3.png,./for_xx/trial301/frames/epoch4.png,./for_xx/trial301/frames/epoch5.png,./for_xx/trial301/frames/epoch6.png,./for_xx/trial301/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1115.231,1115.548,space,0.292,,1115.548,1133.79,space,18.227,,1133.791,1134.008,y,0.212,,0,30,30,34,1,"observe object 1, delay, observe object 2, observe object 3, observe object 4, delay, observe object 5, if category of object 3 equal cars , then category of object 4 equal tables or location of object 5 not equal location of object 2 , else location of object 1 equal top left ?",true,./for_xx/trial318/frames/epoch0.png,./for_xx/trial318/frames/epoch1.png,./for_xx/trial318/frames/epoch2.png,./for_xx/trial318/frames/epoch3.png,./for_xx/trial318/frames/epoch4.png,./for_xx/trial318/frames/epoch5.png,./for_xx/trial318/frames/epoch6.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1134.01,1134.155,space,0.128,,1134.155,1166.208,space,32.032,,1166.209,1166.464,n,0.246,,0,31,31,43,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, if category of object 1 not equal benches and category of object 2 not equal category of object 4 , then category of object 3 equal tables , else category of object 6 equal category of object 5 ?",false,./for_xx/trial100/frames/epoch0.png,./for_xx/trial100/frames/epoch1.png,./for_xx/trial100/frames/epoch2.png,./for_xx/trial100/frames/epoch3.png,./for_xx/trial100/frames/epoch4.png,./for_xx/trial100/frames/epoch5.png,./for_xx/nullframe.png,./for_xx/nullframe.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1166.466,1166.568,space,0.074,,1166.568,1179.862,space,13.27,,1179.863,1180.111,y,0.243,,0,32,32,32,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if object of object 5 not equal object of object 1 , then object of object 4 equal object of object 6 or object of object 3 equal object of object 8 , else object of object 2 not equal object of object 7 ?",true,./for_xx/trial201/frames/epoch0.png,./for_xx/trial201/frames/epoch1.png,./for_xx/trial201/frames/epoch2.png,./for_xx/trial201/frames/epoch3.png,./for_xx/trial201/frames/epoch4.png,./for_xx/trial201/frames/epoch5.png,./for_xx/trial201/frames/epoch6.png,./for_xx/trial201/frames/epoch7.png
,,,,,lucas,001,2024-02-14_13h10.55.078,iwisdm_med_pcy,2023.2.3,MacIntel,140.0560224,1180.114,1180.263,space,0.125,,1180.263,1195.711,space,15.422,,1195.711,1195.995,y,0.282,,0,33,33,38,1,"observe object 1, observe object 2, observe object 3, observe object 4, observe object 5, observe object 6, observe object 7, observe object 8, if location of object 4 not equal location of object 3 or object of object 2 equal object of object 1 , then object of object 5 equal object of object 6 , else category of object 7 equal category of object 8 ?",true,./for_xx/trial310/frames/epoch0.png,./for_xx/trial310/frames/epoch1.png,./for_xx/trial310/frames/epoch2.png,./for_xx/trial310/frames/epoch3.png,./for_xx/trial310/frames/epoch4.png,./for_xx/trial310/frames/epoch5.png,./for_xx/trial310/frames/epoch6.png,./for_xx/trial310/frames/epoch7.png
